ticker,event_date,event_type,prev_close,open_1d,close_1d,gap_pct,cc_pct,o2c_1d_pct,sd60_gap,sd60_cc,z_gap,z_cc,gap_pctile,date_2d,open_2d,close_2d,o2c_2d_pct,close_1m,close_2m,fwd_1m_pct,fwd_2m_pct,news_same_day,news_prev_day,news_sources,news_titles_same_day,news_titles_prev_day,sector,industry,market_cap,turnover,turnover_fmt,pre_turnover_20d_median,market_cap_at_event,mcap_bucket,mcap_bucket_snapshot
CCJ,2025-10-28,news_gap,86.62,100.53,106.91,16.0586,23.4242,6.3464,1.4668,2.8387,10.9481,8.2516,99.9749,2025-10-29,104.16,106.67,2.4098,88.81,92.84,-16.9301,-13.1606,True,False,pr,[pr] Cameco and Brookfield Establish Transformational Partnership With United States Government to Accelerate Deployment of Westinghouse Nuclear Reactors,,Energy,Uranium,50918103940.0,2641536021.85,2.6B,384179838.53,46554814780.0,10B-100B,10B-100B
BE,2025-10-13,news_gap,86.87,105.99,109.91,22.0099,26.5224,3.6985,3.9218,5.6005,5.6122,4.7357,99.8897,2025-10-14,107.58,114.06,6.0234,127.07,108.99,15.6128,-0.837,True,False,pr,[pr] Brookfield and Bloom Energy Announce $5 Billion Strategic AI Infrastructure Partnership,,Industrials,Electrical Equipment & Parts,67480089241.0,3159340968.0,3.2B,1193963194.48,26423230640.35,10B-100B,10B-100B
INSM,2025-06-10,news_gap,70.68,88.64,90.93,25.4103,28.6503,2.5835,1.2545,2.6731,20.2555,10.718,99.8452,2025-06-11,92.0,97.98,6.5,98.18,112.89,7.9732,24.1504,True,False,pr,[pr] Insmed Announces Positive Topline Results from Phase 2b Study of Treprostinil Palmitil Inhalation Powder (TPIP) as Once-Daily Therapy in Patients with Pulmonary Arterial Hypertension,,Healthcare,Biotechnology,30851943804.0,1428650877.78,1.4B,141603685.345,19709259360.0,10B-100B,10B-100B
COIN,2025-05-13,news_gap,207.22,231.71,256.9,11.8184,23.9745,10.8713,3.087,5.0773,3.8285,4.7219,99.6094,2025-05-14,256.86,263.41,2.55,241.05,388.02,-6.1697,51.0393,True,False,pr,[pr] Thumzup Media Corporation Expands Capital Strategy With Bitcoin-Backed Credit Facility from Coinbase Prime,,Financial Services,Financial - Data & Stock Exchanges,54704729127.0,10049675210.4,10.0B,1195828416.51,67682743751.7,10B-100B,10B-100B
COIN,2024-11-11,news_gap,270.74,300.31,324.24,10.9219,19.7607,7.9684,2.7135,6.1635,4.025,3.2061,99.4444,2024-11-12,310.05,319.13,2.9286,313.81,255.37,-3.2168,-21.2404,False,True,pr,,[pr] Coinbase Custody To Provide Custodial Services To iTrustCapital For Retail Client Digital Assets,Financial Services,Financial - Data & Stock Exchanges,54704729127.0,13759935000.0,13.8B,2588384322.0,85424106010.32,10B-100B,10B-100B
ALAB,2024-10-09,news_gap,52.96,61.16,61.22,15.4834,15.5967,0.0981,2.3723,5.4129,6.5269,2.8814,99.3056,2024-10-10,60.98,66.11,8.4126,94.49,122.03,54.345,99.3303,False,True,pr,,[pr] Astera Labs Introduces New Portfolio of Fabric Switches Purpose-Built for AI Infrastructure at Cloud-Scale,Technology,Semiconductors,35039210890.0,766860086.0,767M,128551411.85,10493594025.58,10B-100B,10B-100B
SMMT,2024-09-09,news_gap,12.27,16.06,19.14,30.8883,55.9902,19.1781,1.9739,4.8296,15.6484,11.5931,99.8747,2024-09-10,19.27,22.97,19.2008,19.69,20.89,2.8736,9.1432,False,True,pr,,[pr] Summit Therapeutics Reports Inducement Grants Under Nasdaq Listing Rule 5635(c)(4),Healthcare,Biotechnology,14693318350.0,915686310.0,916M,19616178.0,14840639220.0,10B-100B,10B-100B
GLW,2024-07-08,news_gap,38.44,40.9,43.05,6.3996,11.9927,5.2567,0.9667,1.5123,6.6197,7.9302,99.863,2024-07-09,43.55,44.67,2.5718,38.33,41.37,-10.964,-3.9024,True,False,pr,"[pr] Corning Expects Second-Quarter Core Sales to Exceed Guidance, with Core EPS at the High End of or Slightly Above Guided Range",,Technology,"Hardware, Equipment & Parts",170664480698.0,1526746725.0,1.5B,322805259.8,37050458366.25,10B-100B,100B+
ALNY,2024-06-24,news_gap,165.7,219.37,222.9,32.3899,34.5202,1.6092,0.7198,1.6908,44.996,20.4161,99.9725,2024-06-25,221.37,240.15,8.4835,236.48,277.33,6.0924,24.419,True,False,pr,"[pr] Alnylam Reports Positive Topline Results from HELIOS-B Phase 3 Study of Vutrisiran, Achieving Statistical Significance on Primary and All Secondary Endpoints in Both Overall and Monotherapy Populations",,Healthcare,Biotechnology,42915520878.0,2049301363.5,2.0B,100415275.48,29759952521.7,10B-100B,10B-100B
CRWD,2024-06-10,news_gap,349.12,367.1,374.57,5.1501,7.2898,2.0349,1.7023,2.7383,3.0255,2.6622,98.328,2024-06-11,372.86,384.63,3.1567,370.43,240.9,-1.1053,-35.6863,True,False,pr,[pr] CrowdStrike Named a Leader in Cybersecurity Incident Response Services by Independent Research Firm,,Technology,Software - Infrastructure,138518894520.0,5847227232.42,5.8B,955073288.55,94996195980.0,10B-100B,100B+
MNDY,2024-05-15,news_gap,181.86,217.77,220.72,19.746,21.3681,1.3546,1.5121,2.4113,13.0584,8.8615,99.8641,2024-05-16,222.84,228.4,2.4951,226.58,230.28,2.6549,4.3313,True,False,pr,[pr] monday.com Announces First Quarter 2024 Results,,Technology,Software - Application,4115686371.0,985360737.44,985M,150356959.555,11378439575.52,10B-100B,1B-10B
TER,2024-04-25,news_gap,100.7,107.42,108.91,6.6733,8.1529,1.3871,1.6577,2.4039,4.0256,3.3915,99.6944,2024-04-26,110.44,114.13,3.3412,144.01,146.87,32.2284,34.8545,False,True,pr,,[pr] Teradyne Reports First Quarter 2024 Results,Technology,Semiconductors,56112537969.0,857837020.88,858M,183097511.8,17049006863.42,10B-100B,10B-100B
CVNA,2024-02-23,news_gap,52.41,67.83,69.23,29.4219,32.0931,2.064,2.608,5.5481,11.2815,5.7845,99.8834,2024-02-26,66.97,69.88,4.3452,88.41,75.35,27.7048,8.8401,False,True,pr,,[pr] Carvana Announces Record Fourth Quarter and Full Year 2023 Results,Consumer Cyclical,Auto - Dealerships,79902910760.0,2704204660.64,2.7B,303998050.775,75046513525.2,10B-100B,10B-100B
EPAM,2024-02-15,news_gap,278.14,292.0,301.2,4.9831,8.2908,3.1507,0.9612,1.8234,5.1845,4.5469,99.5038,2024-02-16,300.0,311.98,3.9933,292.7,249.0,-2.822,-17.3307,True,False,pr,[pr] EPAM Reports Results for Fourth Quarter and Full Year 2023,,Technology,Information Technology Services,7918511550.0,423482983.2,423M,145614745.49,15736029243.599998,10B-100B,1B-10B
PCVX,2024-01-31,news_gap,67.35,70.6,71.42,4.8255,6.0431,1.1615,0.9091,2.6104,5.3082,2.315,99.4524,2024-02-01,71.69,75.53,5.3564,71.71,64.43,0.406,-9.7872,False,True,pr,,[pr] Vaxcyte Announces Pricing of $750 Million Public Offering || [pr] Vaxcyte Announces Commencement of Proposed Public Offering of Common Stock and Pre-Funded Warrants,Healthcare,Biotechnology,8537355971.0,281081766.14,281M,43843377.845,10312135609.5,10B-100B,1B-10B
CLF,2023-12-18,news_gap,18.7,20.26,20.5,8.3422,9.6257,1.1846,1.1669,2.4035,7.1491,4.0049,99.6868,2023-12-19,20.58,21.15,2.7697,17.73,19.58,-13.5122,-4.4878,True,False,pr,[pr] Cleveland-Cliffs Comments on Transformative Global Industry Consolidation and Updates Investors on Capital Allocation Priorities,,Basic Materials,Steel,6154774149.0,881857909.5,882M,119505666.34,11693500468.5,10B-100B,1B-10B
CVNA,2023-11-02,news_gap,25.99,28.33,29.92,9.0035,15.1212,5.6124,1.9771,4.7409,4.554,3.1895,98.5357,2023-11-03,28.7,32.28,12.4739,40.07,46.59,33.9238,55.7152,True,False,pr,"[pr] Carvana Announces Record Third Quarter Results for Total Gross Profit per Unit, Net Income, and Adjusted EBITDA",,Consumer Cyclical,Auto - Dealerships,79902910760.0,415683377.12,416M,173415233.1,32433795820.800003,10B-100B,10B-100B
ROKU,2023-11-02,news_gap,59.7,70.86,78.05,18.6935,30.737,10.1468,1.8229,2.8083,10.2551,10.945,99.9348,2023-11-03,79.45,84.75,6.6709,104.48,87.91,33.8629,12.6329,False,True,pr,,[pr] Roku Releases Third Quarter 2023 Financial Results,Communication Services,Entertainment,18850152164.0,3148132232.7,3.1B,341591292.7,11527497187.5,10B-100B,10B-100B
MPWR,2023-10-31,news_gap,404.0,425.6,441.74,5.3465,9.3416,3.7923,1.1314,2.4553,4.7256,3.8047,99.4251,2023-11-01,440.03,456.56,3.7566,548.72,604.0,24.2179,36.732,False,True,pr,,"[pr] Monolithic Power Systems Announces Results for the Third Quarter Ended September 30, 2023 || [pr] Monolithic Power Systems Announces $640 Million Stock Repurchase Program",Technology,Semiconductors,78584417600.0,766153856.0,766M,235753344.96,21702686200.0,10B-100B,10B-100B
ANET,2023-10-31,news_gap,43.93,48.58,50.09,10.585,14.0223,3.1083,0.953,2.1018,11.1074,6.6715,99.7039,2023-11-01,50.73,52.71,3.903,54.93,57.89,9.6626,15.572,False,True,pr,,"[pr] Arista Networks, Inc. Reports Third Quarter 2023 Financial Results",Technology,Computer Hardware,179482011693.0,1792951714.36,1.8B,353613368.1,63071797149.420006,10B-100B,100B+
ROKU,2023-07-28,news_gap,68.19,74.9788,89.61,9.9557,31.4122,19.5138,1.3285,3.4469,7.4938,9.1131,99.5904,2023-07-31,91.7,96.27,4.9836,76.73,67.64,-14.3734,-24.5174,False,True,pr,,[pr] Roku Releases Second Quarter 2023 Financial Results,Communication Services,Entertainment,18850152164.0,5493251430.48,5.5B,440067142.405,13234836937.5,10B-100B,10B-100B
U,2023-06-27,news_gap,36.73,38.99,42.38,6.153,15.3825,8.6945,1.6788,4.7272,3.6651,3.2541,98.705,2023-06-28,42.7,44.12,3.3255,43.21,34.72,1.9585,-18.0746,True,False,pr,"[pr] Unity Launches New AI Marketplace as Premier Destination for AI Solutions || [pr] Unity Unleashes the Power of AI for Creators, Supercharging Content Creation and User Engagement",,Technology,Software - Application,11716599319.0,1429592334.56,1.4B,571554539.07,18500353172.86,10B-100B,10B-100B
MRVL,2023-05-25,news_gap,45.98,49.0,49.47,6.5681,7.5903,0.9592,1.8127,2.9094,3.6233,2.6089,99.6736,2023-05-26,58.67,65.51,11.6584,60.59,63.89,22.4783,29.149,True,False,pr,"[pr] Marvell Technology, Inc. Reports First Quarter of Fiscal Year 2024 Financial Results",,Technology,Semiconductors,143848341000.0,1874927841.0,1.9B,462102365.79,43259437260.0,10B-100B,100B+
SMCI,2023-05-25,news_gap,16.76,19.6,20.69,16.9451,23.4487,5.5612,2.4089,5.2394,7.0344,4.4754,99.9703,2023-05-26,21.0,21.92,4.381,22.62,32.73,9.3282,58.1924,True,True,pr,[pr] Supermicro CEO Delivers Keynote Address on the Latest System Innovations and Storage Solutions for Green AI and Sustainability,[pr] Media Alert: Computex 2023 Keynote with Supermicro CEO,Technology,Computer Hardware,19720496220.0,1476686680.0,1.5B,222904328.7,12393082410.0,10B-100B,10B-100B
MRNA,2022-12-13,news_gap,165.13,187.33,197.54,13.444,19.627,5.4503,2.2566,3.5053,5.9576,5.5992,99.0099,2022-12-14,195.08,208.95,7.1099,192.0,175.62,-2.8045,-11.0965,True,False,pr,"[pr] Moderna and Merck Announce mRNA-4157/V940, an Investigational Personalized mRNA Cancer Vaccine, in Combination with KEYTRUDA(R) (pembrolizumab), Met Primary Efficacy Endpoint in Phase 2b KEYNOTE-942 Trial",,Healthcare,Biotechnology,22013924079.0,5183370188.92,5.2B,625450192.3,78381106440.0,10B-100B,10B-100B
ON,2022-11-10,news_gap,63.83,68.37,72.79,7.1126,14.0373,6.4648,2.014,3.7436,3.5315,3.7497,99.7218,2022-11-11,72.59,75.05,3.3889,70.99,64.93,-2.4729,-10.7982,False,True,pr,,[pr] Arrow McLaren SP Announces onsemi as Official Partner,Technology,Semiconductors,40801041215.0,760867246.11,761M,444070910.735,28526633272.890003,10B-100B,10B-100B
ZS,2022-11-10,news_gap,116.25,126.6,133.12,8.9032,14.5118,5.1501,2.622,4.6469,3.3955,3.1229,99.4027,2022-11-11,134.79,142.19,5.49,121.24,104.66,-8.9243,-21.3792,False,True,pr,,[pr] Zscaler to Host First Quarter Fiscal Year 2023 Earnings Conference Call,Technology,Software - Infrastructure,23634630000.0,462841866.24,463M,297026932.145,21404458383.36,10B-100B,10B-100B
ZBRA,2022-11-10,news_gap,226.88,238.92,253.42,5.3068,11.6978,6.069,1.5756,3.3352,3.3681,3.5074,99.5983,2022-11-11,254.09,263.38,3.6562,258.1,293.0,1.8467,15.6183,True,False,pr,[pr] Zebra Technologies to Present at the Stephens Annual NASH2022 Investment Conference,,Technology,Communication Equipment,11894061868.0,182088858.92,182M,95390558.27,12466162387.94,10B-100B,10B-100B
TECH,2022-11-10,news_gap,78.27,81.62,84.27,4.2801,7.6658,3.2468,1.1616,2.4596,3.6847,3.1167,99.8454,2022-11-11,84.2,87.49,3.9074,82.98,82.17,-1.5308,-2.492,True,False,pr,[pr] BIO-TECHNE TO PRESENT AT THE STEPHENS ANNUAL INVESTMENT CONFERENCE,,Healthcare,Biotechnology,8584592011.0,140090448.0,140M,80491009.42,13194048646.77,10B-100B,1B-10B
PPG,2022-11-10,news_gap,114.18,120.26,124.81,5.3249,9.3099,3.7835,1.3873,2.3182,3.8383,4.0159,99.9073,2022-11-11,125.84,130.09,3.3773,132.32,131.62,6.0171,5.4563,True,False,pr,[pr] PPG recognized by Forbes as one of America’s best employers for veterans,,Basic Materials,Chemicals - Specialty,24193303490.0,188937378.0,189M,144584841.84,27820149000.0,10B-100B,10B-100B
SNPS,2022-11-10,news_gap,290.08,307.74,318.76,6.088,9.8869,3.5809,1.1967,2.1441,5.0875,4.6112,99.9073,2022-11-11,318.47,331.4,4.06,334.34,333.1,4.8877,4.4987,False,True,pr,,[pr] Synopsys Announces Earnings Release Date for Fourth Quarter and Fiscal Year 2022,Technology,Software - Infrastructure,98311534020.0,404710765.16,405M,270301178.465,61062303120.0,10B-100B,10B-100B
MU,2022-11-10,news_gap,55.97,58.6,60.27,4.6989,7.6827,2.8498,1.5265,2.7446,3.0782,2.7992,99.5763,2022-11-11,60.65,62.52,3.0833,55.35,57.27,-8.1633,-4.9776,True,False,pr,[pr] Micron DDR5 Memory Now Available for 4th Gen AMD EPYC Processors,,Technology,Semiconductors,864495263400.0,1505695275.0,1.5B,972139826.685,67968287100.0,10B-100B,100B+
LRCX,2022-11-10,news_gap,43.27,45.96,48.54,6.2168,12.1793,5.6136,1.9493,3.2924,3.1892,3.6992,100.0,2022-11-11,48.2,50.08,3.9004,46.43,47.0,-4.3469,-3.1726,True,False,pr,[pr] Lam Research Corporation Declares Quarterly Dividend,,Technology,Semiconductors,361714866800.0,1805251140.0,1.8B,874119154.15,60702667800.0,10B-100B,100B+
CRWD,2022-11-10,news_gap,122.36,132.49,135.76,8.2788,10.9513,2.4681,1.8629,3.2408,4.444,3.3792,99.3031,2022-11-11,136.75,143.12,4.6581,118.54,97.98,-12.6841,-27.8285,False,True,pr,,[pr] CrowdStrike Achieves 99% Detection Coverage in First-Ever MITRE Engenuity ATT&CK Evaluations for Security Service Providers,Technology,Software - Infrastructure,138518894520.0,709954612.08,710M,438015616.52,34430636640.0,10B-100B,100B+
CHTR,2022-11-10,news_gap,349.88,366.65,373.16,4.7931,6.6537,1.7755,1.038,2.5756,4.6175,2.5834,99.66,2022-11-11,377.56,394.4,4.4602,384.4,385.47,3.0121,3.2989,True,False,pr,"[pr] SPECTRUM PARTNERS WITH OVATION TV TO SUPPORT RENO'S NOTE-ABLE MUSIC THERAPY SERVICES WITH $10,000 STAND FOR THE ARTS AWARD",,Communication Services,Telecommunications Services,31668329645.0,574405194.1572,574M,492177325.1762,45893082600.0,10B-100B,10B-100B
BILL,2022-11-10,news_gap,99.36,112.02,120.14,12.7415,20.9138,7.2487,3.2165,4.6124,3.9613,4.5343,99.1814,2022-11-11,119.65,125.38,4.789,117.82,104.31,-1.9311,-13.1763,False,True,pr,,[pr] BILL to Participate in Upcoming Investor Conferences,Technology,Software - Application,4400770619.0,540373020.54,540M,211662782.975,11889107261.6,10B-100B,1B-10B
AMAT,2022-11-10,news_gap,94.38,100.16,104.79,6.1242,11.0299,4.6226,1.7929,2.9331,3.4158,3.7605,100.0,2022-11-11,105.31,110.53,4.9568,109.37,110.2,4.3706,5.1627,True,False,pr,[pr] Applied Materials Joins Semiconductor Climate Consortium as a Founding Member,,Technology,Semiconductors,342204632000.0,1225292389.23,1.2B,794836016.27,83162391900.0,10B-100B,100B+
IQV,2022-10-25,news_gap,179.56,188.43,197.65,4.9399,10.0746,4.8931,1.0836,2.1458,4.5589,4.695,99.5382,2022-10-26,192.55,202.1,4.9598,217.72,203.84,10.1543,3.1318,False,True,pr,,"[pr] IQVIA CFO Ron Bruehlman to Speak at Credit Suisse Annual Healthcare Conference on November 8, 2022",Healthcare,Medical - Diagnostics & Research,30299934973.0,517174745.35,517M,205096658.0,32987785000.0,10B-100B,10B-100B
ALNY,2022-08-03,news_gap,141.97,210.0,212.01,47.9186,49.3344,0.9571,1.2258,2.7105,39.0914,18.2009,100.0,2022-08-04,189.425,224.05,18.279,211.25,196.79,-0.3585,-7.1789,True,True,pr,[pr] Alnylam Reports Positive Topline Results from APOLLO-B Phase 3 Study of Patisiran in Patients with ATTR Amyloidosis with Cardiomyopathy,[pr] Alnylam Ranks #1 on Fast Company’s Fourth Annual List of the 100 Best Workplaces for Innovators,Healthcare,Biotechnology,42915520878.0,1811402203.47,1.8B,82710763.105,28306000601.73,10B-100B,10B-100B
CEG,2022-07-28,news_gap,55.53,62.58,64.59,12.6958,16.3155,3.2119,1.267,3.0948,10.0208,5.2718,100.0,2022-07-29,63.85,66.1,3.5239,80.83,83.97,25.1432,30.0046,False,True,pr,,[pr] Constellation Advances Climate Goal With Effort to Help Large Business Customers Cut Their Carbon Footprints,Utilities,Renewable Utilities,104890322051.1757,546471833.34,546M,108877056.0,20170815621.3,10B-100B,100B+
PODD,2022-01-28,news_gap,194.8,220.0,230.59,12.9363,18.3727,4.8136,0.9488,2.7266,13.6344,6.7384,99.9013,2022-01-31,233.93,248.0,6.0146,260.84,263.65,13.1185,14.3371,True,False,pr,"[pr] Insulet Announces FDA Clearance of its Omnipod® 5 Automated Insulin Delivery System, First Tubeless System with Smartphone Control",,Healthcare,Medical - Devices,16921755040.0,560895647.83,561M,143176460.95,15971740716.48,10B-100B,10B-100B
S,2021-12-07,news_gap,45.01,47.43,51.04,5.3766,13.397,7.6112,1.6172,4.6706,3.3247,2.8684,99.0909,2021-12-08,45.1,48.6,7.7605,43.34,43.67,-15.0862,-14.4397,True,True,pr,[pr] SentinelOne Announces Third Quarter Fiscal Year 2022 Financial Results,"[pr] SentinelOne Brings XDR to iOS, Android, and Chrome OS Devices with Singularity Mobile",Technology,Software - Infrastructure,5256782240.0,383057241.6,383M,143556261.17,17046135040.0,10B-100B,1B-10B
NVAX,2021-08-04,news_gap,188.57,206.17,223.81,9.3334,18.688,8.556,2.9642,5.4899,3.1488,3.4041,98.6278,2021-08-05,229.8,236.2,2.785,258.99,178.27,15.7187,-20.3476,True,False,pr,[pr] Novavax and European Commission Finalize Advance Purchase Agreement for up to 200 million doses of COVID-19 Vaccine,,Healthcare,Biotechnology,1718974236.0,3251892157.0,3.3B,516435025.0,36802868780.0,10B-100B,1B-10B
RVMD,2021-02-04,news_gap,46.71,48.88,49.23,4.6457,5.395,0.716,1.0701,3.5775,4.3413,1.508,99.5918,2021-02-05,49.97,53.23,6.5239,43.56,45.29,-11.5174,-8.0033,False,True,pr,,[pr] Revolution Medicines Announces Pricing of Upsized $260.9 Million Public Offering of Common Stock,Healthcare,Biotechnology,30979489120.0,197796294.0,198M,20444450.0,10466101080.0,10B-100B,10B-100B
NVAX,2021-01-29,news_gap,134.01,191.05,220.94,42.564,64.8683,15.6451,2.2988,5.965,18.5158,10.8748,99.8923,2021-02-01,242.52,268.3,10.6301,205.99,181.31,-6.7665,-17.937,False,True,pr,,[pr] Novavax COVID-19 Vaccine Demonstrates 89.3% Efficacy in UK Phase 3 Trial,Healthcare,Biotechnology,1718974236.0,8099969716.0,8.1B,395327828.5,36330931720.0,10B-100B,1B-10B
EXPI,2021-01-20,news_gap,79.71,85.489,92.36,7.25,15.87,8.0373,1.9671,5.2959,3.6856,2.9967,96.3297,2021-01-21,92.36,97.73,5.8142,71.42,51.19,-22.6722,-44.5756,False,True,pr,,[pr] eXp World Holdings Announces a 2-for-1 Stock Split,Real Estate,Real Estate - Services,1029640118.0,408023944.16,408M,114906492.45,14710030717.04,10B-100B,1B-10B
ALNY,2021-01-07,news_gap,126.83,133.62,139.4,5.3536,9.9109,4.3257,1.0634,2.2764,5.0344,4.3537,99.4587,2021-01-08,138.73,146.66,5.7161,165.15,134.68,18.472,-3.3859,True,False,pr,[pr] Alnylam Reports Positive Topline Results from HELIOS-A Phase 3 Study of Vutrisiran in Patients with hATTR Amyloidosis with Polyneuropathy,,Healthcare,Biotechnology,42915520878.0,149534380.0,150M,64898669.0,18611652676.2,10B-100B,10B-100B
