ticker,event_date,event_type,prev_close,open_1d,close_1d,gap_pct,cc_pct,o2c_1d_pct,sd60_gap,sd60_cc,z_gap,z_cc,gap_pctile,date_2d,open_2d,close_2d,o2c_2d_pct,close_1m,close_2m,fwd_1m_pct,fwd_2m_pct,news_same_day,news_prev_day,news_sources,news_titles_same_day,news_titles_prev_day,sector,industry,market_cap,turnover,turnover_fmt,pre_turnover_20d_median,market_cap_at_event,mcap_bucket,mcap_bucket_snapshot
IBRX,2026-01-16,news_gap,3.95,4.7,5.52,18.9873,39.7468,17.4468,1.9169,6.0424,9.9053,6.578,99.7341,2026-01-20,6.54,6.48,-0.9174,8.54,8.82,54.7101,59.7826,True,True,8k|pr,[pr] ImmunityBio Advances First-Line BCG Naive NMIBC Program with Enrollment Exceeding Expectations and Positive Interim Analysis for ANKTIVA® Plus BCG || [pr] ImmunityBio Announces Durable Complete Response of 15 Months with a Chemotherapy-Free CD19 CAR-NK Cell Therapy in Waldenstrom Lymphoma,[pr] ImmunityBio Reports Continued Execution and Sales Momentum With $113 Million of Preliminary Net Product Revenue—a 700% increase year-over-year || [8k] IBRX: 8-K,Healthcare,Biotechnology,8687541558.0,1006592429.52,1.0B,25135844.5,5781371994.48,1B-10B,1B-10B
IBRX,2026-01-14,news_gap,2.82,2.99,3.02,6.0284,7.0922,1.0033,1.7553,4.5796,3.4344,1.5487,98.1756,2026-01-15,3.14,3.95,25.7962,5.95,8.21,97.0199,171.8543,True,True,8k|pr,[pr] Saudi FDA Grants Accelerated Approval to ImmunityBio’s ANKTIVA® for Non-Muscle Invasive Bladder Cancer with Carcinoma In-Situ || [pr] Saudi FDA Grants Accelerated Approval to ImmunityBio’s ANKTIVA® In Combination with Checkpoint Inhibitors for Metastatic Non-Small Cell Lung Cancer || [8k] IBRX: 8-K,[pr] ImmunityBio Announces Positive Results Demonstrating ANKTIVA® as a Lymphocyte Stimulating Agent in Combination With Checkpoint Inhibitors in Non-Small Cell Lung Cancer,Healthcare,Biotechnology,8687541558.0,137737972.0,138M,25135844.5,3162996996.98,1B-10B,1B-10B
ELVN,2026-01-08,news_gap,15.47,16.74,23.25,8.2094,50.2909,38.8889,0.8877,4.3893,9.2482,11.4577,98.7688,2026-01-09,23.58,26.0,10.2629,28.08,30.7,20.7742,32.043,True,True,8k|pr,[pr] Enliven Reports Positive Initial Phase 1b Data for ELVN-001 in CML and Outlines 2026 Clinical Milestones,[pr] Enliven Therapeutics Bolsters Board to Prepare for Next Phase of Development || [8k] ELVN: 8-K,Healthcare,Biotechnology,2576277270.0,220572750.0,221M,12696138.755,1416038925.0,1B-10B,1B-10B
GME,2026-01-07,news_gap,20.66,21.65,21.29,4.7919,3.0494,-1.6628,1.309,1.9937,3.6607,1.5295,98.0865,2026-01-08,21.2,21.42,1.0377,24.98,24.37,17.3321,14.4669,True,False,8k|pr,[pr] GameStop Announces Long-Term Performance Award for Ryan Cohen || [8k] GME: 8-K,,Consumer Cyclical,Specialty Retail,11110634277.0,227251589.0,227M,118606512.5,9545903750.0,1B-10B,10B-100B
ALMS,2026-01-06,news_gap,8.31,22.2,16.23,167.148,95.3069,-26.8919,2.4006,5.981,69.6279,15.9349,100.0,2026-01-07,17.39,17.92,3.0477,26.34,26.84,62.2921,65.3728,True,True,8k|pr,[pr] Alumis Announces Proposed Public Offering of Common Stock || [pr] Alumis’ Envudeucitinib Delivers Leading Skin Clearance Among Next-Generation Oral Plaque Psoriasis Therapies in Phase 3 Program || [8k] ALMS: 8-K,[pr] Alumis to Host Conference Call and Webcast to Report Phase 3 ONWARD Topline Data for Envudeucitinib in Moderate-to-Severe Plaque Psoriasis,Healthcare,Biotechnology,3346703697.0,1057215708.0,1.1B,9590543.815,1998552867.75,1B-10B,1B-10B
HYMC,2025-12-22,news_gap,16.42,20.94,24.52,27.5274,49.3301,17.0965,2.9464,6.214,9.3426,7.9386,99.7442,2025-12-23,25.9,27.14,4.7876,50.65,46.94,106.5661,91.4356,True,False,pr,[pr] Hycroft Reports Higher Grade in Vortex Silver System,,Basic Materials,Gold,4125844696.0,498006986.72,498M,20071289.295,2240161912.0,1B-10B,1B-10B
HUT,2025-12-17,news_gap,36.85,41.93,40.16,13.7856,8.9824,-4.2213,3.8385,7.2903,3.5914,1.2321,98.8229,2025-12-18,42.9,38.59,-10.0466,58.29,54.86,45.1444,36.6036,True,False,pr,[pr] Hut 8 Announces AI Infrastructure Partnership with Anthropic and Fluidstack,,Financial Services,Financial - Capital Markets,12082462140.0,909725885.92,910M,211753365.63,4521775040.0,1B-10B,10B-100B
OLMA,2025-11-18,news_gap,8.52,26.46,20.14,210.5634,136.385,-23.8851,3.2235,6.8114,65.3223,20.0231,100.0,2025-11-19,19.81,19.43,-1.9182,30.81,26.29,52.9791,30.5362,True,False,pr,[pr] Olema Oncology Announces Proposed Public Offering of Common Stock and Pre-Funded Warrants,,Healthcare,Biotechnology,1258558716.0,1758786786.02,1.8B,7892166.705,1755341980.0,1B-10B,1B-10B
PACS,2025-11-17,news_gap,10.58,12.85,15.7,21.4556,48.3932,22.179,2.3079,6.0184,9.2965,8.0409,100.0,2025-11-18,15.37,14.43,-6.1158,34.68,35.69,120.8917,127.3248,True,False,pr,"[pr] PACS Group Intends to Release Third Quarter 2025 Earnings and Submit SEC Filings on November 19, 2025",,Financial Services,Financial - Conglomerates,6490749894.0,186208594.0,186M,7309191.24,2467490814.0,1B-10B,1B-10B
TERN,2025-11-03,news_gap,8.26,14.05,14.03,70.0969,69.8547,-0.1423,1.9985,4.2349,35.0746,16.495,100.0,2025-11-04,15.5,17.43,12.4516,27.49,39.19,95.9373,179.33,True,False,pr,[pr] Terns Announces Abstract with Positive Clinical Data for TERN-701 in Relapsed/Refractory CML Selected for Oral Presentation at 67th ASH Annual Meeting,,Healthcare,Biotechnology,4769614109.0,476624354.0,477M,12750386.21,1263790102.94,1B-10B,1B-10B
CSIQ,2025-10-29,news_gap,15.16,16.56,17.57,9.2348,15.8971,6.099,3.033,5.9121,3.0448,2.6889,99.6984,2025-10-30,17.17,17.94,4.4846,27.15,23.79,54.5248,35.4013,True,False,pr,[pr] e-STORAGE Achieves Commercial Operation of 220 MWh Mannum Battery Energy Storage Project in South Australia,,Energy,Solar,1316322147.0,150028473.0,150M,34243576.0,1191539419.0,1B-10B,1B-10B
VICR,2025-10-21,news_gap,58.04,61.65,65.8,6.2198,13.3701,6.7315,1.3089,3.0991,4.752,4.3142,99.5218,2025-10-22,79.73,85.76,7.563,85.07,104.4,29.2857,58.6626,True,True,pr,"[pr] Vicor Corporation Reports Results for the Third Quarter Ended September 30, 2025",[pr] Vicor steps up its IP licensing practice,Technology,"Hardware, Equipment & Parts",13193440287.0,107076998.0,107M,14891275.985,2967655867.4,1B-10B,10B-100B
PRAX,2025-10-16,news_gap,57.35,158.29,162.71,176.007,183.714,2.7923,1.8814,4.3234,93.5526,42.4927,100.0,2025-10-17,178.9,189.99,6.199,186.42,274.51,14.5719,68.7112,True,False,pr,"[pr] Praxis Precision Medicines, Inc. Announces Pricing of $525 Million Public Offering || [pr] Praxis Precision Medicines, Inc. Announces Proposed Public Offering || [pr] Praxis Precision Medicines Announces Positive Topline Results from Two Pivotal Phase 3 Studies of Ulixacaltamide HCl in the Essential3 Program for Essential Tremor",,Healthcare,Biotechnology,8606185864.0,2235944549.0,2.2B,20468139.92,3439956732.53,1B-10B,1B-10B
MKSI,2025-10-13,news_gap,121.26,129.45,133.03,6.7541,9.7064,2.7655,1.6992,3.3289,3.9748,2.9158,99.7227,2025-10-14,127.83,132.68,3.7941,152.63,166.8,14.7335,25.3853,True,False,pr,[pr] MKS Inc. Announces Third Quarter 2025 Earnings Conference Call,,Technology,"Hardware, Equipment & Parts",21054846852.0,137249312.51,137M,173603444.29,8985391623.0,1B-10B,10B-100B
AMKR,2025-10-07,news_gap,30.57,33.54,29.75,9.7154,-2.6824,-11.2999,2.6136,3.4348,3.7173,-0.7809,99.7981,2025-10-08,29.76,30.61,2.8562,36.55,43.23,22.8571,45.3109,False,True,pr,,[pr] Amkor Technology Breaks Ground on New Semiconductor Advanced Packaging and Test Campus in Arizona; Expands Investment to $7 Billion,Technology,Semiconductors,18206236447.0,170503200.0,171M,62125482.09,7374207410.5,1B-10B,10B-100B
PATH,2025-09-30,news_gap,12.56,15.18,13.38,20.8599,6.5287,-11.8577,0.8196,2.5915,25.4523,2.5192,100.0,2025-10-01,13.52,12.99,-3.9201,16.21,13.86,21.151,3.5874,True,False,pr,[pr] UiPath Integrates Microsoft Azure AI Foundry Capabilities to Agentic Platform || [pr] UiPath Simplifies Agentic Automation with Voice Agents with Google’s Gemini Models || [pr] UiPath Accelerates AI Transformation with Expanded Capabilities for its UiPath Platform for Agentic Automation and Orchestration || [pr] UiPath Delivers Trusted Agentic Automation for Sensitive Workflows with NVIDIA || [pr] UiPath Collaborates with OpenAI on Enterprise Agentic Automation,,Technology,Software - Infrastructure,6400953993.0,1081577652.0,1.1B,142910050.185,7199951137.200001,1B-10B,1B-10B
PPTA,2025-09-26,news_gap,19.0,19.79,21.16,4.1579,11.3684,6.9227,1.3338,3.6303,3.1174,3.1316,93.5928,2025-09-29,21.81,20.6,-5.5479,24.84,24.03,17.3913,13.5633,True,True,pr,[pr] Perpetua Resources Unveils Next Steps to Secure Commercial Downstream Antimony Processing,[pr] Rising Demand for Gold Resulting in Significant Growth in Gold Mining Operations,Basic Materials,Other Precious Metals,5432200543.4044,190994392.0,191M,43972148.0,2643935440.4,1B-10B,1B-10B
QURE,2025-09-24,news_gap,13.66,39.36,47.5,188.1406,247.7306,20.6809,1.5498,3.3766,121.3962,73.3663,100.0,2025-09-25,50.43,52.65,4.4021,59.33,27.81,24.9053,-41.4526,True,False,pr,[pr] uniQure Announces $200 Million Proposed Public Offering || [pr] uniQure Announces Refinancing of Existing $50 Million Debt and Securing Up to an Additional $125 Million in Non-Dilutive Funding || [pr] uniQure Announces Positive Topline Results from Pivotal Phase I/II Study of AMT-130 in Patients with Huntington’s Disease,,Healthcare,Biotechnology,1819605540.0,3328785750.0,3.3B,18382101.15,2926180500.0,1B-10B,1B-10B
NTLA,2025-09-18,news_gap,12.41,13.14,16.11,5.8824,29.8147,22.6027,1.6649,4.0424,3.5331,7.3755,99.0654,2025-09-19,16.42,15.59,-5.0548,24.75,8.48,53.6313,-47.3619,True,False,pr,[pr] Intellia Therapeutics Completes Enrollment in the Global Phase 3 HAELO Study of Lonvoguran Ziclumeran (lonvo-z) for Hereditary Angioedema,,Healthcare,Biotechnology,1652694660.0,265883096.97,266M,43313876.0,1903138740.0,1B-10B,1B-10B
BITF,2025-09-18,news_gap,3.05,3.39,3.2,11.1475,4.918,-5.6047,2.9564,6.6297,3.7706,0.7418,98.7368,2025-09-19,3.03,3.12,2.9703,5.01,2.67,56.5625,-16.5625,False,True,pr,,"[pr] VIDEO - BTV Highlights AI and Tech with NVIDIA and visits: Kneat, Kodiak Copper, Netcoins, HIVE Digital Technologies, Bitfarms, & Northstar Clean Technologies",Financial Services,Financial - Capital Markets,1617688663.0,583493440.0,583M,32540869.0,1929123638.4,1B-10B,1B-10B
ACHR,2025-09-15,news_gap,8.75,9.36,9.12,6.9714,4.2286,-2.5641,1.5349,4.15,4.542,1.0189,98.4161,2025-09-16,9.17,9.11,-0.6543,13.02,8.65,42.7632,-5.1535,False,True,pr,,[pr] Archer Plans For Air Taxi Trial Participation Under White House eVTOL Pilot Program With U.S. Airlines and Cities,Industrials,Aerospace & Defense,4854393082.0,348494616.48,348M,199463346.9,6912120959.999999,1B-10B,1B-10B
QS,2025-09-08,news_gap,7.84,10.06,9.49,28.3163,21.0459,-5.666,5.6749,8.8364,4.9897,2.3817,99.7877,2025-09-09,9.63,8.53,-11.4226,15.33,17.07,61.5385,79.8736,True,False,pr,[pr] QuantumScape and PowerCo Debut Solid-State Batteries in Ducati Motorcycle at IAA Mobility,,Consumer Cyclical,Auto - Parts,5179521532.0,972750623.0,973M,114725952.0,5837727150.84,1B-10B,1B-10B
IONS,2025-09-02,news_gap,42.64,49.14,57.49,15.2439,34.8265,16.9923,1.2917,2.2269,11.8018,15.6391,99.9492,2025-09-03,58.98,60.49,2.5602,65.8,74.17,14.4547,29.0137,True,False,pr,[pr] Ionis to present at upcoming investor conferences || [pr] Olezarsen significantly reduces triglycerides and acute pancreatitis events in landmark pivotal studies for people with severe hypertriglyceridemia (sHTG),,Healthcare,Biotechnology,12531859621.0,946384800.21,946M,80272404.575,9500944344.44,1B-10B,10B-100B
MLYS,2025-09-02,news_gap,15.48,22.64,28.86,46.2532,86.4341,27.4735,0.9907,3.2516,46.6888,26.5821,100.0,2025-09-03,28.0,29.25,4.4643,39.81,41.12,37.9418,42.4809,True,False,pr,[pr] Mineralys Therapeutics Announces Pricing of Upsized $250.0 Million Underwritten Public Offering of Common Stock || [pr] Mineralys Therapeutics Announces Proposed Public Offering of Common Stock,,Healthcare,Biotechnology,2155772318.0,453638796.0,454M,13074931.77,1913298433.02,1B-10B,1B-10B
WULF,2025-08-14,news_gap,5.46,7.2,8.71,31.8681,59.5238,20.9722,2.4099,5.5147,13.224,10.7936,99.9491,2025-08-15,8.53,8.97,5.1583,10.49,15.46,20.4363,77.4971,True,True,pr,"[pr] TeraWulf Secures Long-Term Ground Lease at Cayuga Site to Expand High-Performance Computing Infrastructure || [pr] TeraWulf Signs 200+ MW, 10-Year AI Hosting Agreements with Fluidstack","[pr] TeraWulf Reschedules Second Quarter 2025 Investor Conference Call to Thursday, August 14, 2025",Financial Services,Financial - Capital Markets,9300518430.0,2519607025.0,2.5B,179158880.7,3552961207.2500005,1B-10B,1B-10B
VSAT,2025-08-04,news_gap,16.58,18.38,20.28,10.8565,22.316,10.3373,1.6256,4.2371,6.6783,5.2669,99.8979,2025-08-05,20.32,21.29,4.7736,29.5,30.88,45.4635,52.2682,False,True,pr,,[pr] Viasat Comments on Letter from Carronade Capital Management,Technology,Communication Equipment,9642671157.0,206935092.0,207M,33564204.7,2754660812.28,1B-10B,1B-10B
CELC,2025-07-28,news_gap,13.77,45.96,36.79,233.7691,167.175,-19.9521,1.2986,3.3127,180.0113,50.4653,100.0,2025-07-29,35.0,38.5,10.0,49.46,51.94,34.4387,41.1797,True,True,pr,"[pr] Celcuity Inc. Announces Concurrent Public Offerings of Convertible Senior Notes Due 2031 and Common Stock || [pr] Celcuity Announces Clinically Meaningful Improvement in Both Progression-Free Survival (""PFS"") Primary Endpoints from PIK3CA Wild-Type Cohort of Phase 3 VIKTORIA-1 Trial",[pr] Celcuity to Announce Topline Results for the PIK3CA Wild-Type Cohort from Phase 3 VIKTORIA-1 Trial in HR+/HER2- Advanced Breast Cancer,Healthcare,Biotechnology,6026616639.0,1016757872.0,1.0B,3161676.5,1778306273.25,1B-10B,1B-10B
VCYT,2025-07-25,news_gap,23.59,25.42,25.25,7.7575,7.0369,-0.6688,1.0881,2.2861,7.1291,3.0781,99.6609,2025-07-28,25.5,25.02,-1.8824,29.55,32.68,17.0297,29.4257,False,True,pr,,[pr] Veracyte Set to Join S&P SmallCap 600,Healthcare,Biotechnology,3156595256.0,135371587.75,135M,21635252.45,2014763150.0,1B-10B,1B-10B
BE,2025-07-24,news_gap,26.89,30.45,33.06,13.2391,22.9453,8.5714,2.7685,4.6604,4.7821,4.9235,99.7723,2025-07-25,33.55,34.34,2.3547,48.54,77.38,46.824,134.0593,True,False,pr,[pr] Oracle and Bloom Energy Collaborate to Deliver Power to Data Centers at the Speed of AI,,Industrials,Electrical Equipment & Parts,67480089241.0,1297314072.0,1.3B,160299770.105,7947884678.1,1B-10B,10B-100B
MP,2025-07-10,news_gap,30.03,48.1,45.23,60.1732,50.6161,-5.9667,2.8892,6.2462,20.8268,8.1036,100.0,2025-07-11,45.53,45.11,-0.9225,74.32,63.15,64.3157,39.6197,True,False,pr,[pr] MP Materials Announces Transformational Public-Private Partnership with the Department of Defense to Accelerate U.S. Rare Earth Magnet Independence,,Basic Materials,Industrial Materials,11676462980.0,3908605856.75,3.9B,333883806.5,8035878409.999999,1B-10B,10B-100B
COGT,2025-07-07,news_gap,7.58,8.97,9.35,18.3377,23.3509,4.2363,2.1874,5.3701,8.3833,4.3483,99.726,2025-07-08,9.65,9.78,1.3472,11.36,12.94,21.4973,38.3957,True,False,pr,[pr] Cogent Biosciences Announces Positive Top-line Results Achieving Statistical Significance Across All Primary and Key Secondary Endpoints from the SUMMIT Trial of Bezuclastinib in Patients with Non-Advanced Systemic Mastocytosis,,Healthcare,Biotechnology,6007048688.0,296010715.0,296M,16349115.0,1597615800.0,1B-10B,1B-10B
QS,2025-06-25,news_gap,4.33,6.01,5.67,38.7991,30.9469,-5.6572,2.5463,4.6343,15.2374,6.6778,100.0,2025-06-26,5.69,7.65,34.4464,11.97,8.05,111.1111,41.9753,False,True,pr,,[pr] QuantumScape Achieves Major Milestone: Cobra Separator Process Enters Baseline Production,Consumer Cyclical,Auto - Parts,5179521532.0,1013848731.0,1.0B,42623695.0,3487872807.72,1B-10B,1B-10B
OUST,2025-06-11,news_gap,16.03,18.22,20.36,13.6619,27.0119,11.7453,3.1456,6.9771,4.3432,3.8715,99.8291,2025-06-12,19.47,19.48,0.0514,24.72,28.7,21.4145,40.9627,True,False,pr,[pr] Ouster Digital Lidar Approved by Defense Department for Unmanned Aircraft,,Technology,"Hardware, Equipment & Parts",1725536918.0,354416700.0,354M,24803149.5,1296381241.64,1B-10B,1B-10B
PLUG,2025-06-10,news_gap,1.22,1.42,1.28,16.3934,4.918,-9.8592,3.9143,7.7699,4.188,0.633,99.546,2025-06-11,1.32,1.38,4.5455,1.62,1.58,26.5625,23.4375,False,True,pr,,[pr] Plug Power CFO Paul Middleton Underscores Continued Confidence in Strategic Growth with Additional Share Purchase || [pr] Plug Power and Allied Green Expand Strategic Collaboration with New 2 GW Electrolyzer Deal in Uzbekistan,Industrials,Electrical Equipment & Parts,4082894270.0,274206080.0,274M,142303100.0344,1468006928.64,1B-10B,1B-10B
JOBY,2025-06-03,news_gap,7.5,8.49,8.03,13.2,7.0667,-5.4181,3.4498,5.5867,3.8263,1.2649,99.5629,2025-06-04,8.02,7.87,-1.8703,10.55,20.39,31.3823,153.9228,True,False,pr,[pr] Abdul Latif Jameel and Joby Agree to Explore Opportunities for Electric Aircraft in Saudi Arabia,,Industrials,"Airlines, Airports & Air Services",10318413517.0,422402917.09,422M,78116483.0,7898652101.559999,1B-10B,10B-100B
NVTS,2025-05-22,news_gap,1.91,4.91,5.05,157.0681,164.3979,2.8513,2.9352,6.5439,53.511,25.1223,100.0,2025-05-23,4.51,4.41,-2.2173,7.35,8.98,45.5446,77.8218,False,True,pr,,"[pr] NVIDIA Selects Navitas to Collaborate on Next Generation 800 V HVDC Architecture || [pr] Navitas Launches Industry-Leading 12kW GaN & SiC Platform, Achieving 97.8% Efficiency for Hyperscale AI Data Centers",Technology,Semiconductors,4498975250.0,1396263536.45,1.4B,5176490.495,1180250650.0,1B-10B,1B-10B
HIMS,2025-04-29,news_gap,28.48,37.94,35.04,33.2163,23.0337,-7.6436,5.1519,8.5623,6.4474,2.6901,100.0,2025-04-30,33.73,33.1,-1.8678,52.4,49.85,49.5434,42.266,True,False,pr,[pr] Hims & Hers and Novo Nordisk Team Up to Expand Affordable Access to Care,,Healthcare,Medical - Equipment & Services,5495611830.0,5332255239.36,5.3B,556942123.325,7693417440.0,1B-10B,1B-10B
TMC,2025-04-15,news_gap,2.83,3.57,2.87,26.1484,1.4134,-19.6078,4.8609,8.1548,5.3793,0.1733,99.7628,2025-04-16,2.88,2.79,-3.125,3.3,5.59,14.9826,94.7735,True,False,pr,"[pr] Rutger Bosland, Pioneering Engineer and Technical Lead on Development of TMC’s Nodule Collection System, Joins Company to Drive Commercial Readiness",,Basic Materials,Industrial Materials,2592595051.0,117604564.0,118M,4865661.76,1241201137.68,1B-10B,1B-10B
